id,nationality,age,days_since_first_stay,days_since_last_stay,market_segment,segment
31572,NOR,38,549,549,Travel Agent/Operator,Seasonal Spenders
31573,RUS,29,551,551,Other,Seasonal Spenders
31574,FRA,30,550,550,Other,Occasional Guests
31575,GBR,28,549,549,Other,Occasional Guests
31576,USA,47,550,550,Other,Seasonal Spenders
31577,USA,42,550,550,Other,Occasional Guests
31578,PRT,NULL,548,548,Other,Seasonal Spenders
31579,SRB,50,553,553,Other,Seasonal Spenders
31580,GBR,28,551,551,Other,Seasonal Spenders
31581,DEU,43,549,549,Other,Occasional Guests
31582,IRL,36,552,552,Direct,Seasonal Spenders
31583,USA,30,551,551,Direct,Occasional Guests
31584,DEU,44,549,549,Other,Occasional Guests
31585,USA,44,551,551,Direct,Occasional Guests
31586,GBR,42,551,551,Direct,Seasonal Spenders
31587,FRA,34,551,551,Direct,Seasonal Spenders
31588,FRA,41,547,547,Direct,Occasional Guests
31589,FRA,46,547,547,Direct,Occasional Guests
31590,DEU,48,549,549,Other,Occasional Guests
31591,HUN,54,547,547,Other,Occasional Guests
31592,HUN,62,547,547,Other,Occasional Guests
31593,DEU,34,550,550,Other,Seasonal Spenders
31594,NLD,43,547,547,Other,Occasional Guests
31595,DEU,47,549,549,Travel Agent/Operator,Occasional Guests
31596,DEU,77,549,549,Travel Agent/Operator,Occasional Guests
31597,FRA,48,547,546,Other,Seasonal Spenders
31598,GBR,44,547,547,Other,Occasional Guests
31599,NLD,51,548,548,Other,Occasional Guests
31600,HUN,65,547,547,Other,Occasional Guests
31601,CAN,50,547,547,Other,Occasional Guests
31602,HUN,48,547,547,Other,Occasional Guests
31603,HUN,48,547,547,Other,Occasional Guests
31604,HUN,64,547,547,Other,Low Spend Guests
31605,HUN,52,547,547,Other,Occasional Guests
31606,HUN,62,547,547,Other,Occasional Guests
31607,GBR,27,549,549,Other,Occasional Guests
31608,DEU,35,548,548,Direct,Occasional Guests
31609,GBR,70,553,553,Other,Seasonal Spenders
31610,DEU,55,548,548,Other,Occasional Guests
31611,ITA,59,549,549,Other,Occasional Guests
31612,PRT,30,549,549,Direct,Occasional Guests
31613,DEU,28,548,548,Direct,Occasional Guests
31614,PRT,35,549,549,Other,Occasional Guests
31615,CHE,40,548,548,Other,Seasonal Spenders
31616,ESP,48,547,547,Direct,Occasional Guests
31617,GBR,44,549,549,Other,Seasonal Spenders
31618,ARE,48,547,547,Other,Occasional Guests
31619,POL,42,549,549,Other,Seasonal Spenders
31620,BEL,9,549,549,Other,Occasional Guests
31621,USA,43,547,546,Direct,Occasional Guests
31622,FIN,38,552,552,Other,Seasonal Spenders
31623,BEL,66,553,553,Travel Agent/Operator,Seasonal Spenders
31624,NOR,50,547,547,Other,Occasional Guests
31625,ARG,42,547,547,Direct,Occasional Guests
31626,FRA,46,551,551,Other,Seasonal Spenders
31627,BEL,56,549,549,Other,Occasional Guests
31628,GBR,35,550,550,Other,Seasonal Spenders
31629,ESP,48,548,548,Other,Seasonal Spenders
31630,ESP,56,548,548,Other,Occasional Guests
31631,BRA,52,551,551,Other,Seasonal Spenders
31632,GBR,44,549,549,Other,Occasional Guests
31633,PRT,34,547,547,Other,Occasional Guests
31634,NLD,31,550,550,Other,Seasonal Spenders
31635,AUT,17,549,549,Other,Occasional Guests
31636,AUT,51,549,549,Other,Occasional Guests
31637,USA,34,547,547,Direct,Occasional Guests
31638,POL,37,550,550,Other,Seasonal Spenders
31639,BEL,46,549,549,Other,Occasional Guests
31640,FRA,43,547,547,Other,Occasional Guests
31641,GBR,47,549,549,Other,Occasional Guests
31642,COL,56,547,547,Other,Occasional Guests
31643,DEU,67,550,550,Other,Occasional Guests
31644,ESP,49,549,549,Other,Occasional Guests
31645,GBR,39,549,549,Other,Occasional Guests
31646,COL,45,547,547,Other,Occasional Guests
31647,COL,54,547,547,Other,Occasional Guests
31648,PRT,43,547,547,Direct,Occasional Guests
31649,FRA,39,547,547,Other,Low Spend Guests
31650,COL,58,547,547,Other,Occasional Guests
31651,NLD,18,548,548,Other,Seasonal Spenders
31652,PRT,45,547,547,Direct,Low Spend Guests
31653,FRA,31,550,550,Other,Seasonal Spenders
31654,FRA,49,546,546,Direct,Low Spend Guests
31655,DEU,73,550,550,Other,Seasonal Spenders
31656,DEU,65,550,550,Other,Seasonal Spenders
31657,DEU,32,550,550,Other,Seasonal Spenders
31658,GBR,81,548,548,Groups,Occasional Guests
31659,GBR,73,548,548,Groups,Occasional Guests
31660,SWE,29,549,549,Other,Seasonal Spenders
31661,GBR,55,550,550,Other,Seasonal Spenders
31662,GBR,72,548,548,Groups,Occasional Guests
31663,USA,38,546,546,Other,Occasional Guests
31664,GBR,72,548,548,Groups,Occasional Guests
31665,GBR,73,548,548,Groups,Occasional Guests
31666,BEL,46,546,546,Other,Occasional Guests
31667,GBR,20,549,549,Other,Occasional Guests
31668,CAN,38,546,546,Direct,Occasional Guests
31669,GBR,77,548,548,Groups,Occasional Guests
31670,ESP,49,546,546,Other,Low Spend Guests
31671,ESP,38,547,547,Other,Occasional Guests
31672,PRT,38,546,546,Complementary,Low Spend Guests
31673,GBR,68,548,548,Groups,Occasional Guests
31674,CAN,69,548,548,Groups,Occasional Guests
31675,PRT,NULL,548,548,Other,Occasional Guests
31676,BRA,47,550,539,Other,Seasonal Spenders
31677,BRA,68,550,550,Other,Seasonal Spenders
31678,ESP,22,547,547,Other,Occasional Guests
31679,ESP,43,547,547,Other,Seasonal Spenders
31680,CHN,53,547,547,Other,Occasional Guests
31681,PRT,30,546,546,Corporate,Low Spend Guests
31682,CAN,59,546,546,Other,Occasional Guests
31683,FRA,40,550,550,Other,Seasonal Spenders
31684,GBR,65,548,548,Groups,Occasional Guests
31685,ROU,36,546,546,Other,Occasional Guests
31686,IRL,32,546,546,Other,Occasional Guests
31687,CAN,35,546,546,Other,Occasional Guests
31688,BEL,28,548,548,Other,Occasional Guests
31689,CAN,51,548,548,Other,Occasional Guests
31690,NLD,28,547,547,Travel Agent/Operator,Occasional Guests
31691,GBR,75,548,548,Groups,Occasional Guests
31692,GBR,50,550,550,Travel Agent/Operator,Occasional Guests
31693,NOR,53,552,552,Other,Seasonal Spenders
31694,FRA,14,549,549,Other,Occasional Guests
31695,ROU,32,546,546,Other,Occasional Guests
31696,FRA,52,549,549,Other,Occasional Guests
31697,ROU,37,546,546,Other,Occasional Guests
31698,FRA,51,549,549,Other,Occasional Guests
31699,FRA,51,548,548,Other,Occasional Guests
31700,FRA,15,548,548,Other,Seasonal Spenders
31701,DEU,50,548,548,Other,Seasonal Spenders
31702,DEU,67,551,551,Other,Seasonal Spenders
31703,GBR,59,548,548,Groups,Occasional Guests
31704,ESP,55,553,553,Other,Seasonal Spenders
31705,BEL,31,549,549,Direct,Seasonal Spenders
31706,GBR,67,548,548,Groups,Occasional Guests
31707,BEL,34,546,546,Direct,Occasional Guests
31708,BEL,49,546,546,Other,Occasional Guests
31709,DEU,31,548,548,Other,Occasional Guests
31710,IRL,37,548,548,Other,Occasional Guests
31711,DEU,51,548,548,Other,Occasional Guests
31712,BRA,38,547,547,Other,Seasonal Spenders
31713,USA,53,547,547,Other,Seasonal Spenders
31714,ROU,29,550,550,Other,Occasional Guests
31715,GBR,24,550,550,Direct,Seasonal Spenders
31716,ZAF,37,546,546,Other,Occasional Guests
31717,PRT,36,546,546,Other,Occasional Guests
31718,PRT,37,546,546,Other,Occasional Guests
31719,DEU,48,546,546,Other,Occasional Guests
31720,BRA,38,547,547,Other,Occasional Guests
31721,GBR,39,548,548,Other,Occasional Guests
31722,DEU,72,549,549,Other,Occasional Guests
31723,GBR,39,548,548,Other,Seasonal Spenders
31724,DEU,42,546,546,Other,Occasional Guests
31725,PRT,47,546,546,Direct,Occasional Guests
31726,PRT,32,546,546,Other,Occasional Guests
31727,PRT,NULL,548,548,Groups,Occasional Guests
31728,PRT,NULL,549,549,Direct,Occasional Guests
31729,FRA,55,549,549,Other,Seasonal Spenders
31730,BEL,45,549,549,Other,Seasonal Spenders
31731,DEU,31,547,547,Other,Occasional Guests
31732,USA,81,548,548,Groups,Occasional Guests
31733,PRT,22,546,546,Other,Occasional Guests
31734,BRA,30,548,548,Other,Occasional Guests
31735,PRT,48,546,546,Other,Occasional Guests
31736,FRA,24,553,553,Other,Seasonal Spenders
31737,NLD,45,546,546,Other,Occasional Guests
31738,AUS,36,548,548,Other,Occasional Guests
31739,GBR,67,548,548,Groups,Occasional Guests
31740,GBR,80,552,552,Other,Seasonal Spenders
31741,NOR,57,552,552,Other,Seasonal Spenders
31742,ITA,53,550,550,Other,Seasonal Spenders
31743,CAN,23,546,546,Direct,Occasional Guests
31744,IRL,46,549,549,Other,Seasonal Spenders
31745,DNK,27,552,552,Other,Seasonal Spenders
31746,GBR,84,548,548,Groups,Occasional Guests
31747,BRA,57,551,551,Other,Seasonal Spenders
31748,IRL,36,548,548,Other,Seasonal Spenders
31749,SWE,42,549,549,Direct,Seasonal Spenders
31750,GBR,76,549,549,Other,Seasonal Spenders
31751,AUS,43,546,546,Other,Occasional Guests
31752,FRA,55,549,549,Other,Occasional Guests
31753,ATF,58,547,547,Other,Occasional Guests
31754,GBR,20,549,549,Travel Agent/Operator,Occasional Guests
31755,BRA,45,547,547,Other,Occasional Guests
31756,BRA,43,547,547,Other,Occasional Guests
31757,PRT,40,545,545,Other,Occasional Guests
31758,BRA,49,554,554,Other,Seasonal Spenders
31759,ESP,50,546,546,Other,Occasional Guests
31760,USA,58,549,549,Other,Seasonal Spenders
31761,DEU,73,545,545,Other,Occasional Guests
31762,CZE,31,547,547,Other,Occasional Guests
31763,ITA,48,547,547,Other,Occasional Guests
31764,PRT,49,545,545,Other,Occasional Guests
31765,DEU,29,546,546,Other,Occasional Guests
31766,PRT,29,545,545,Corporate,Occasional Guests
31767,ESP,35,546,546,Other,Occasional Guests
31768,ESP,64,549,549,Other,Seasonal Spenders
31769,DEU,38,547,547,Direct,Occasional Guests
31770,AUS,70,548,548,Groups,Occasional Guests
31771,PRT,41,545,545,Corporate,Occasional Guests
31772,SWE,71,549,549,Other,Seasonal Spenders
31773,FRA,26,546,546,Other,Occasional Guests
31774,JPN,34,545,545,Other,Low Spend Guests
31775,GBR,57,548,548,Other,Seasonal Spenders
31776,FRA,52,547,547,Other,Occasional Guests
31777,ITA,44,548,548,Other,Seasonal Spenders
31778,TUN,35,547,547,Other,Occasional Guests
31779,GBR,75,548,548,Groups,Seasonal Spenders
31780,MAR,35,546,546,Other,Occasional Guests
31781,GBR,73,548,548,Groups,Seasonal Spenders
31782,BLR,29,551,551,Other,Seasonal Spenders
31783,USA,35,547,547,Direct,Occasional Guests
31784,GBR,36,549,549,Other,Seasonal Spenders
31785,DEU,40,551,551,Travel Agent/Operator,Seasonal Spenders
31786,AUT,17,548,548,Travel Agent/Operator,Occasional Guests
31787,AUS,69,548,548,Groups,Occasional Guests
31788,ESP,49,548,548,Other,Seasonal Spenders
31789,CAN,31,545,545,Other,Occasional Guests
31790,AUT,53,548,548,Travel Agent/Operator,Seasonal Spenders
31791,DEU,49,546,546,Direct,Occasional Guests
31792,BEL,40,548,548,Direct,Seasonal Spenders
31793,ROU,44,551,551,Other,Seasonal Spenders
31794,GBR,22,550,550,Travel Agent/Operator,Seasonal Spenders
31795,DEU,70,545,545,Travel Agent/Operator,Occasional Guests
31796,AUS,71,548,548,Groups,Seasonal Spenders
31797,TWN,37,544,544,Other,Occasional Guests
31798,TWN,31,544,544,Other,Occasional Guests
31799,DEU,70,545,545,Travel Agent/Operator,Occasional Guests
31800,DEU,82,545,545,Travel Agent/Operator,Occasional Guests
31801,USA,49,544,544,Other,Seasonal Spenders
31802,DEU,72,545,545,Travel Agent/Operator,Occasional Guests
31803,PRT,NULL,545,545,Travel Agent/Operator,Occasional Guests
31804,DZA,39,544,544,Travel Agent/Operator,Occasional Guests
31805,DEU,81,545,545,Travel Agent/Operator,Occasional Guests
31806,DEU,68,545,545,Travel Agent/Operator,Occasional Guests
31807,DEU,80,545,545,Travel Agent/Operator,Occasional Guests
31808,DEU,79,545,545,Travel Agent/Operator,Occasional Guests
31809,DEU,83,545,545,Travel Agent/Operator,Occasional Guests
31810,CHE,64,545,545,Travel Agent/Operator,Occasional Guests
31811,DEU,79,545,545,Travel Agent/Operator,Occasional Guests
31812,DEU,74,545,545,Travel Agent/Operator,Occasional Guests
31813,FRA,37,552,552,Other,Seasonal Spenders
31814,DEU,58,545,545,Travel Agent/Operator,Occasional Guests
31815,DEU,84,545,545,Travel Agent/Operator,Occasional Guests
31816,DEU,71,545,545,Travel Agent/Operator,Occasional Guests
31817,DEU,55,546,546,Other,Occasional Guests
31818,DEU,75,545,545,Travel Agent/Operator,Occasional Guests
31819,DEU,77,545,545,Travel Agent/Operator,Occasional Guests
31820,DEU,77,545,545,Travel Agent/Operator,Occasional Guests
31821,DEU,74,545,545,Travel Agent/Operator,Occasional Guests
31822,DEU,66,545,545,Travel Agent/Operator,Occasional Guests
31823,AUT,83,545,545,Travel Agent/Operator,Occasional Guests
31824,DEU,22,549,549,Travel Agent/Operator,Seasonal Spenders
31825,DEU,86,545,545,Travel Agent/Operator,Occasional Guests
31826,DEU,47,545,545,Travel Agent/Operator,Occasional Guests
31827,DEU,71,545,545,Travel Agent/Operator,Occasional Guests
31828,DEU,85,545,545,Travel Agent/Operator,Occasional Guests
31829,DEU,61,545,545,Travel Agent/Operator,Occasional Guests
31830,DEU,77,545,545,Travel Agent/Operator,Occasional Guests
31831,ESP,35,544,544,Direct,Occasional Guests
31832,DEU,75,545,545,Travel Agent/Operator,Occasional Guests
31833,DEU,88,545,545,Travel Agent/Operator,Occasional Guests
31834,DEU,82,545,545,Travel Agent/Operator,Occasional Guests
31835,DEU,77,545,545,Travel Agent/Operator,Occasional Guests
31836,DEU,76,545,545,Travel Agent/Operator,Occasional Guests
31837,NOR,50,546,546,Other,Occasional Guests
31838,NOR,52,546,546,Other,Occasional Guests
31839,DEU,74,545,545,Travel Agent/Operator,Occasional Guests
31840,DNK,72,545,545,Travel Agent/Operator,Occasional Guests
31841,DEU,72,545,545,Travel Agent/Operator,Occasional Guests
31842,ITA,23,545,545,Other,Seasonal Spenders
31843,KNA,78,545,545,Travel Agent/Operator,Occasional Guests
31844,BRA,45,547,547,Other,Seasonal Spenders
31845,DEU,70,545,545,Travel Agent/Operator,Occasional Guests
31846,GBR,26,550,550,Direct,Seasonal Spenders
31847,DEU,58,546,546,Other,Seasonal Spenders
31848,GBR,37,546,546,Other,Seasonal Spenders
31849,IRL,30,544,544,Other,Occasional Guests
31850,DNK,57,555,555,Other,Seasonal Spenders
31851,DNK,58,555,555,Other,Seasonal Spenders
31852,DNK,24,555,555,Other,Seasonal Spenders
31853,DNK,25,555,555,Other,Seasonal Spenders
31854,BEL,63,545,545,Other,Occasional Guests
31855,DEU,76,545,545,Travel Agent/Operator,Occasional Guests
31856,DEU,81,545,545,Travel Agent/Operator,Occasional Guests
31857,DEU,67,545,545,Travel Agent/Operator,Occasional Guests
31858,DEU,80,545,545,Travel Agent/Operator,Occasional Guests
31859,DEU,81,545,545,Travel Agent/Operator,Occasional Guests
31860,DEU,78,545,545,Travel Agent/Operator,Occasional Guests
31861,GBR,26,547,547,Other,Seasonal Spenders
31862,DEU,67,545,545,Travel Agent/Operator,Occasional Guests
31863,DEU,77,545,545,Travel Agent/Operator,Occasional Guests
31864,DEU,81,545,545,Travel Agent/Operator,Occasional Guests
31865,ARG,42,545,545,Other,Occasional Guests
31866,DEU,80,545,545,Travel Agent/Operator,Occasional Guests
31867,DEU,76,545,545,Travel Agent/Operator,Occasional Guests
31868,FRA,53,550,550,Other,Seasonal Spenders
31869,DEU,74,545,545,Travel Agent/Operator,Occasional Guests
31870,DEU,83,545,545,Travel Agent/Operator,Occasional Guests
31871,DEU,76,545,545,Travel Agent/Operator,Occasional Guests
31872,DEU,80,545,545,Travel Agent/Operator,Occasional Guests
31873,DEU,80,545,545,Travel Agent/Operator,Occasional Guests
31874,IRL,21,550,550,Other,Seasonal Spenders
31875,DEU,72,545,545,Travel Agent/Operator,Occasional Guests
31876,GBR,28,548,548,Other,Seasonal Spenders
31877,CHE,28,546,546,Other,Occasional Guests
31878,DNK,55,546,546,Other,Seasonal Spenders
31879,BRA,52,545,545,Other,Occasional Guests
31880,DEU,75,545,545,Travel Agent/Operator,Occasional Guests
31881,DEU,54,550,550,Direct,Seasonal Spenders
31882,DEU,79,545,545,Travel Agent/Operator,Occasional Guests
31883,DEU,71,545,545,Travel Agent/Operator,Occasional Guests
31884,PRT,82,545,545,Travel Agent/Operator,Occasional Guests
31885,DEU,62,545,545,Travel Agent/Operator,Occasional Guests
31886,ITA,58,545,545,Other,Occasional Guests
31887,DEU,74,545,545,Travel Agent/Operator,Occasional Guests
31888,DEU,77,545,545,Travel Agent/Operator,Occasional Guests
31889,DEU,76,545,545,Travel Agent/Operator,Occasional Guests
31890,DEU,83,545,545,Travel Agent/Operator,Occasional Guests
31891,DEU,87,545,545,Travel Agent/Operator,Occasional Guests
31892,DEU,80,545,545,Travel Agent/Operator,Occasional Guests
31893,FRA,39,545,545,Direct,Occasional Guests
31894,BRA,53,545,545,Direct,Seasonal Spenders
31895,FRA,53,546,546,Direct,Seasonal Spenders
31896,DEU,48,547,547,Travel Agent/Operator,Occasional Guests
31897,FRA,41,544,544,Travel Agent/Operator,Occasional Guests
31898,GBR,59,547,547,Other,Occasional Guests
31899,FRA,43,545,545,Direct,Occasional Guests
31900,ESP,75,547,547,Direct,Seasonal Spenders
31901,USA,44,544,544,Other,Occasional Guests
31902,COL,66,543,543,Other,Occasional Guests
31903,PRT,NULL,543,543,Other,Occasional Guests
31904,POL,40,544,544,Other,Seasonal Spenders
31905,AUT,44,544,544,Travel Agent/Operator,Seasonal Spenders
31906,AUT,43,544,544,Travel Agent/Operator,Seasonal Spenders
31907,DEU,42,543,543,Other,Occasional Guests
31908,DEU,40,545,545,Travel Agent/Operator,Occasional Guests
31909,GBR,26,547,547,Other,Occasional Guests
31910,DEU,47,545,545,Travel Agent/Operator,Occasional Guests
31911,AUT,49,544,544,Travel Agent/Operator,Occasional Guests
31912,DEU,34,544,544,Travel Agent/Operator,Occasional Guests
31913,GBR,54,544,544,Other,Occasional Guests
31914,PRT,53,545,545,Other,Seasonal Spenders
31915,GBR,39,545,545,Direct,Occasional Guests
31916,GBR,31,545,545,Direct,Occasional Guests
31917,HUN,41,543,543,Direct,Occasional Guests
31918,ITA,39,543,543,Direct,Occasional Guests
31919,FRA,30,543,543,Direct,Occasional Guests
31920,FRA,59,543,543,Direct,Occasional Guests
31921,FRA,43,543,543,Direct,Occasional Guests
31922,DEU,53,546,546,Other,Seasonal Spenders
31923,FRA,45,544,544,Other,Occasional Guests
31924,PRT,35,543,95,Corporate,Frequent Guests
31925,PRT,43,543,95,Corporate,Frequent Guests
31926,PRT,38,543,543,Corporate,Low Spend Guests
31927,PRT,NULL,543,543,Corporate,Low Spend Guests
31928,PRT,31,543,95,Corporate,Frequent Guests
31929,PRT,35,543,95,Corporate,Frequent Guests
31930,PRT,25,543,95,Corporate,Frequent Guests
31931,PRT,NULL,543,543,Corporate,Low Spend Guests
31932,FRA,28,544,544,Other,Occasional Guests
31933,ESP,21,545,545,Other,Seasonal Spenders
31934,ESP,55,545,545,Other,Seasonal Spenders
31935,DEU,39,544,544,Direct,Occasional Guests
31936,ISR,57,544,544,Other,Occasional Guests
31937,PRT,38,546,546,Direct,Occasional Guests
31938,FRA,48,543,543,Other,Occasional Guests
31939,SVK,52,543,543,Other,Occasional Guests
31940,BEL,38,545,545,Direct,Occasional Guests
31941,PRT,34,543,26,Corporate,Frequent Guests
31942,BEL,56,547,547,Travel Agent/Operator,Seasonal Spenders
31943,CHE,35,545,545,Other,Seasonal Spenders
31944,DEU,64,548,548,Travel Agent/Operator,Occasional Guests
31945,CAN,31,543,543,Direct,Occasional Guests
31946,DEU,25,544,544,Other,Occasional Guests
31947,CHE,33,543,543,Other,Occasional Guests
31948,PRT,21,548,548,Travel Agent/Operator,Occasional Guests
31949,BEL,41,549,549,Other,Seasonal Spenders
31950,CAN,26,544,544,Other,Occasional Guests
31951,DEU,63,549,549,Other,Seasonal Spenders
31952,FRA,34,545,545,Other,Seasonal Spenders
31953,NLD,44,543,543,Other,Occasional Guests
31954,FRA,44,546,546,Other,Seasonal Spenders
31955,AUS,71,544,544,Other,Occasional Guests
31956,FIN,47,546,546,Other,Seasonal Spenders
31957,ROU,38,547,547,Direct,Seasonal Spenders
31958,CAN,29,543,543,Other,Occasional Guests
31959,FRA,32,544,544,Other,Occasional Guests
31960,IRL,17,546,546,Other,Seasonal Spenders
31961,IRL,48,546,546,Other,Seasonal Spenders
31962,IRL,49,546,546,Travel Agent/Operator,Occasional Guests
31963,GBR,57,547,547,Other,Seasonal Spenders
31964,POL,46,543,543,Direct,Occasional Guests
31965,NLD,42,544,544,Travel Agent/Operator,Seasonal Spenders
31966,FRA,23,543,543,Other,Occasional Guests
31967,BEL,17,547,547,Travel Agent/Operator,Seasonal Spenders
31968,DEU,41,542,542,Other,Seasonal Spenders
31969,CHN,42,543,543,Other,Occasional Guests
31970,NOR,18,543,543,Other,Occasional Guests
31971,NOR,44,543,543,Other,Occasional Guests
31972,DNK,55,546,546,Other,Seasonal Spenders
31973,BRA,46,545,545,Other,Seasonal Spenders
